scientificName,type,genusOrAbove,specificEpithet,parsed,parsedPartially,canonicalName,canonicalNameComplete,canonicalNameWithMarker,rankMarker
Acanthorhynchus_tenuirostris,DOUBTFUL,Acanthorhynchus,tenuirostris,True,False,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,sp.
Acanthornis_magna,DOUBTFUL,Acanthornis,magna,True,False,Acanthornis magna,Acanthornis magna,Acanthornis magna,sp.
Accipiter_fasciatus,DOUBTFUL,Accipiter,fasciatus,True,False,Accipiter fasciatus,Accipiter fasciatus,Accipiter fasciatus,sp.
Accipiter_novaehollandiae,DOUBTFUL,Accipiter,novaehollandiae,True,False,Accipiter novaehollandiae,Accipiter novaehollandiae,Accipiter novaehollandiae,sp.
Acrocephalus_australis,DOUBTFUL,Acrocephalus,australis,True,False,Acrocephalus australis,Acrocephalus australis,Acrocephalus australis,sp.
Acrocephalus_stentoreus,DOUBTFUL,Acrocephalus,stentoreus,True,False,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,sp.
Aegotheles_cristatus,DOUBTFUL,Aegotheles,cristatus,True,False,Aegotheles cristatus,Aegotheles cristatus,Aegotheles cristatus,sp.
Aerodramus_terraereginae,DOUBTFUL,Aerodramus,terraereginae,True,False,Aerodramus terraereginae,Aerodramus terraereginae,Aerodramus terraereginae,sp.
Ailuroedus_crassirostris,DOUBTFUL,Ailuroedus,crassirostris,True,False,Ailuroedus crassirostris,Ailuroedus crassirostris,Ailuroedus crassirostris,sp.
Ailuroedus_melanotis,DOUBTFUL,Ailuroedus,melanotis,True,False,Ailuroedus melanotis,Ailuroedus melanotis,Ailuroedus melanotis,sp.
Alectura_lathami,DOUBTFUL,Alectura,lathami,True,False,Alectura lathami,Alectura lathami,Alectura lathami,sp.
Porzana_cinerea,DOUBTFUL,Porzana,cinerea,True,False,Porzana cinerea,Porzana cinerea,Porzana cinerea,sp.
Amaurornis_moluccana,DOUBTFUL,Amaurornis,moluccana,True,False,Amaurornis moluccana,Amaurornis moluccana,Amaurornis moluccana,sp.
Amytornis_ballarae,DOUBTFUL,Amytornis,ballarae,True,False,Amytornis ballarae,Amytornis ballarae,Amytornis ballarae,sp.
Amytornis_barbatus,DOUBTFUL,Amytornis,barbatus,True,False,Amytornis barbatus,Amytornis barbatus,Amytornis barbatus,sp.
Amytornis_dorotheae,DOUBTFUL,Amytornis,dorotheae,True,False,Amytornis dorotheae,Amytornis dorotheae,Amytornis dorotheae,sp.
Amytornis_goyderi,DOUBTFUL,Amytornis,goyderi,True,False,Amytornis goyderi,Amytornis goyderi,Amytornis goyderi,sp.
Amytornis_housei,DOUBTFUL,Amytornis,housei,True,False,Amytornis housei,Amytornis housei,Amytornis housei,sp.
Amytornis_merrotsyi,DOUBTFUL,Amytornis,merrotsyi,True,False,Amytornis merrotsyi,Amytornis merrotsyi,Amytornis merrotsyi,sp.
Amytornis_modestus,DOUBTFUL,Amytornis,modestus,True,False,Amytornis modestus,Amytornis modestus,Amytornis modestus,sp.
Amytornis_purnelli,DOUBTFUL,Amytornis,purnelli,True,False,Amytornis purnelli,Amytornis purnelli,Amytornis purnelli,sp.
Amytornis_textilis,DOUBTFUL,Amytornis,textilis,True,False,Amytornis textilis,Amytornis textilis,Amytornis textilis,sp.
Amytornis_woodwardi,DOUBTFUL,Amytornis,woodwardi,True,False,Amytornis woodwardi,Amytornis woodwardi,Amytornis woodwardi,sp.
Anas_castanea,DOUBTFUL,Anas,castanea,True,False,Anas castanea,Anas castanea,Anas castanea,sp.
Anas_gibberifrons,DOUBTFUL,Anas,gibberifrons,True,False,Anas gibberifrons,Anas gibberifrons,Anas gibberifrons,sp.
Anas_gracilis,DOUBTFUL,Anas,gracilis,True,False,Anas gracilis,Anas gracilis,Anas gracilis,sp.
Anas_superciliosa,DOUBTFUL,Anas,superciliosa,True,False,Anas superciliosa,Anas superciliosa,Anas superciliosa,sp.
Anhinga_novaehollandiae,DOUBTFUL,Anhinga,novaehollandiae,True,False,Anhinga novaehollandiae,Anhinga novaehollandiae,Anhinga novaehollandiae,sp.
Anser_anser,DOUBTFUL,Anser,anser,True,False,Anser anser,Anser anser,Anser anser,sp.
Anthochaera_carunculata,DOUBTFUL,Anthochaera,carunculata,True,False,Anthochaera carunculata,Anthochaera carunculata,Anthochaera carunculata,sp.
Anthochaera_chrysoptera,DOUBTFUL,Anthochaera,chrysoptera,True,False,Anthochaera chrysoptera,Anthochaera chrysoptera,Anthochaera chrysoptera,sp.
Anthochaera_lunulata,DOUBTFUL,Anthochaera,lunulata,True,False,Anthochaera lunulata,Anthochaera lunulata,Anthochaera lunulata,sp.
Anthochaera_paradoxa,DOUBTFUL,Anthochaera,paradoxa,True,False,Anthochaera paradoxa,Anthochaera paradoxa,Anthochaera paradoxa,sp.
Anthochaera_phrygia,DOUBTFUL,Anthochaera,phrygia,True,False,Anthochaera phrygia,Anthochaera phrygia,Anthochaera phrygia,sp.
Anthus_novaeseelandiae,DOUBTFUL,Anthus,novaeseelandiae,True,False,Anthus novaeseelandiae,Anthus novaeseelandiae,Anthus novaeseelandiae,sp.
Grus_antigone,DOUBTFUL,Grus,antigone,True,False,Grus antigone,Grus antigone,Grus antigone,sp.
Grus_rubicunda,DOUBTFUL,Grus,rubicunda,True,False,Grus rubicunda,Grus rubicunda,Grus rubicunda,sp.
Aphelocephala_leucopsis,DOUBTFUL,Aphelocephala,leucopsis,True,False,Aphelocephala leucopsis,Aphelocephala leucopsis,Aphelocephala leucopsis,sp.
Aphelocephala_nigricincta,DOUBTFUL,Aphelocephala,nigricincta,True,False,Aphelocephala nigricincta,Aphelocephala nigricincta,Aphelocephala nigricincta,sp.
Aphelocephala_pectoralis,DOUBTFUL,Aphelocephala,pectoralis,True,False,Aphelocephala pectoralis,Aphelocephala pectoralis,Aphelocephala pectoralis,sp.
Apus_pacificus,DOUBTFUL,Apus,pacificus,True,False,Apus pacificus,Apus pacificus,Apus pacificus,sp.
Aquila_audax,DOUBTFUL,Aquila,audax,True,False,Aquila audax,Aquila audax,Aquila audax,sp.
Ardea_intermedia,DOUBTFUL,Ardea,intermedia,True,False,Ardea intermedia,Ardea intermedia,Ardea intermedia,sp.
Ardea_alba,DOUBTFUL,Ardea,alba,True,False,Ardea alba,Ardea alba,Ardea alba,sp.
Ardea_modesta,DOUBTFUL,Ardea,modesta,True,False,Ardea modesta,Ardea modesta,Ardea modesta,sp.
Ardea_pacifica,DOUBTFUL,Ardea,pacifica,True,False,Ardea pacifica,Ardea pacifica,Ardea pacifica,sp.
Ardea_sumatrana,DOUBTFUL,Ardea,sumatrana,True,False,Ardea sumatrana,Ardea sumatrana,Ardea sumatrana,sp.
Ardeotis_australis,DOUBTFUL,Ardeotis,australis,True,False,Ardeotis australis,Ardeotis australis,Ardeotis australis,sp.
Arses_lorealis,DOUBTFUL,Arses,lorealis,True,False,Arses lorealis,Arses lorealis,Arses lorealis,sp.
Artamus_cinereus,DOUBTFUL,Artamus,cinereus,True,False,Artamus cinereus,Artamus cinereus,Artamus cinereus,sp.
Artamus_cyanopterus,DOUBTFUL,Artamus,cyanopterus,True,False,Artamus cyanopterus,Artamus cyanopterus,Artamus cyanopterus,sp.
Artamus_leucorynchus,DOUBTFUL,Artamus,leucorynchus,True,False,Artamus leucorynchus,Artamus leucorynchus,Artamus leucorynchus,sp.
Artamus_personatus,DOUBTFUL,Artamus,personatus,True,False,Artamus personatus,Artamus personatus,Artamus personatus,sp.
Artamus_superciliosus,DOUBTFUL,Artamus,superciliosus,True,False,Artamus superciliosus,Artamus superciliosus,Artamus superciliosus,sp.
Ashbyia_lovensis,DOUBTFUL,Ashbyia,lovensis,True,False,Ashbyia lovensis,Ashbyia lovensis,Ashbyia lovensis,sp.
Atrichornis_rufescens,DOUBTFUL,Atrichornis,rufescens,True,False,Atrichornis rufescens,Atrichornis rufescens,Atrichornis rufescens,sp.
Aythya_australis,DOUBTFUL,Aythya,australis,True,False,Aythya australis,Aythya australis,Aythya australis,sp.
Barnardius_zonarius,DOUBTFUL,Barnardius,zonarius,True,False,Barnardius zonarius,Barnardius zonarius,Barnardius zonarius,sp.
Biziura_lobata,DOUBTFUL,Biziura,lobata,True,False,Biziura lobata,Biziura lobata,Biziura lobata,sp.
Lichenostomus_frenatus,DOUBTFUL,Lichenostomus,frenatus,True,False,Lichenostomus frenatus,Lichenostomus frenatus,Lichenostomus frenatus,sp.
Lichenostomus_hindwoodi,DOUBTFUL,Lichenostomus,hindwoodi,True,False,Lichenostomus hindwoodi,Lichenostomus hindwoodi,Lichenostomus hindwoodi,sp.
Botaurus_poiciloptilus,DOUBTFUL,Botaurus,poiciloptilus,True,False,Botaurus poiciloptilus,Botaurus poiciloptilus,Botaurus poiciloptilus,sp.
Butorides_striatus,DOUBTFUL,Butorides,striatus,True,False,Butorides striatus,Butorides striatus,Butorides striatus,sp.
Cacatua_galerita,DOUBTFUL,Cacatua,galerita,True,False,Cacatua galerita,Cacatua galerita,Cacatua galerita,sp.
Lophochroa_leadbeateri,DOUBTFUL,Lophochroa,leadbeateri,True,False,Lophochroa leadbeateri,Lophochroa leadbeateri,Lophochroa leadbeateri,sp.
Cacatua_pastinator,DOUBTFUL,Cacatua,pastinator,True,False,Cacatua pastinator,Cacatua pastinator,Cacatua pastinator,sp.
Cacatua_tenuirostris,DOUBTFUL,Cacatua,tenuirostris,True,False,Cacatua tenuirostris,Cacatua tenuirostris,Cacatua tenuirostris,sp.
Cacomantis_castaneiventris,DOUBTFUL,Cacomantis,castaneiventris,True,False,Cacomantis castaneiventris,Cacomantis castaneiventris,Cacomantis castaneiventris,sp.
Cacomantis_flabelliformis,DOUBTFUL,Cacomantis,flabelliformis,True,False,Cacomantis flabelliformis,Cacomantis flabelliformis,Cacomantis flabelliformis,sp.
Cacomantis_pallidus,DOUBTFUL,Cacomantis,pallidus,True,False,Cacomantis pallidus,Cacomantis pallidus,Cacomantis pallidus,sp.
Cacomantis_variolosus,DOUBTFUL,Cacomantis,variolosus,True,False,Cacomantis variolosus,Cacomantis variolosus,Cacomantis variolosus,sp.
Calamanthus_campestris,DOUBTFUL,Calamanthus,campestris,True,False,Calamanthus campestris,Calamanthus campestris,Calamanthus campestris,sp.
Hylacola_cautus,DOUBTFUL,Hylacola,cautus,True,False,Hylacola cautus,Hylacola cautus,Hylacola cautus,sp.
Calamanthus_fuliginosus,DOUBTFUL,Calamanthus,fuliginosus,True,False,Calamanthus fuliginosus,Calamanthus fuliginosus,Calamanthus fuliginosus,sp.
Hylacola_pyrrhopygia,DOUBTFUL,Hylacola,pyrrhopygia,True,False,Hylacola pyrrhopygia,Hylacola pyrrhopygia,Hylacola pyrrhopygia,sp.
Lichenostomus_chrysops,DOUBTFUL,Lichenostomus,chrysops,True,False,Lichenostomus chrysops,Lichenostomus chrysops,Lichenostomus chrysops,sp.
Callocephalon_fimbriatum,DOUBTFUL,Callocephalon,fimbriatum,True,False,Callocephalon fimbriatum,Callocephalon fimbriatum,Callocephalon fimbriatum,sp.
Calyptorhynchus_banksii,DOUBTFUL,Calyptorhynchus,banksii,True,False,Calyptorhynchus banksii,Calyptorhynchus banksii,Calyptorhynchus banksii,sp.
Calyptorhynchus_lathami,DOUBTFUL,Calyptorhynchus,lathami,True,False,Calyptorhynchus lathami,Calyptorhynchus lathami,Calyptorhynchus lathami,sp.
Caprimulgus_macrurus,DOUBTFUL,Caprimulgus,macrurus,True,False,Caprimulgus macrurus,Caprimulgus macrurus,Caprimulgus macrurus,sp.
Carduelis_carduelis,DOUBTFUL,Carduelis,carduelis,True,False,Carduelis carduelis,Carduelis carduelis,Carduelis carduelis,sp.
Carterornis_leucotis,DOUBTFUL,Carterornis,leucotis,True,False,Carterornis leucotis,Carterornis leucotis,Carterornis leucotis,sp.
Casuarius_casuarius,DOUBTFUL,Casuarius,casuarius,True,False,Casuarius casuarius,Casuarius casuarius,Casuarius casuarius,sp.
Centropus_phasianinus,DOUBTFUL,Centropus,phasianinus,True,False,Centropus phasianinus,Centropus phasianinus,Centropus phasianinus,sp.
Cereopsis_novaehollandiae,DOUBTFUL,Cereopsis,novaehollandiae,True,False,Cereopsis novaehollandiae,Cereopsis novaehollandiae,Cereopsis novaehollandiae,sp.
Certhionyx_variegatus,DOUBTFUL,Certhionyx,variegatus,True,False,Certhionyx variegatus,Certhionyx variegatus,Certhionyx variegatus,sp.
Ceyx_azureus,DOUBTFUL,Ceyx,azureus,True,False,Ceyx azureus,Ceyx azureus,Ceyx azureus,sp.
Ceyx_pusilla,DOUBTFUL,Ceyx,pusilla,True,False,Ceyx pusilla,Ceyx pusilla,Ceyx pusilla,sp.
Chalcites_basalis,DOUBTFUL,Chalcites,basalis,True,False,Chalcites basalis,Chalcites basalis,Chalcites basalis,sp.
Chrysococcyx_osculans,DOUBTFUL,Chrysococcyx,osculans,True,False,Chrysococcyx osculans,Chrysococcyx osculans,Chrysococcyx osculans,sp.
Chalcophaps_indica,DOUBTFUL,Chalcophaps,indica,True,False,Chalcophaps indica,Chalcophaps indica,Chalcophaps indica,sp.
Chenonetta_jubata,DOUBTFUL,Chenonetta,jubata,True,False,Chenonetta jubata,Chenonetta jubata,Chenonetta jubata,sp.
Cheramoeca_leucosterna,DOUBTFUL,Cheramoeca,leucosterna,True,False,Cheramoeca leucosterna,Cheramoeca leucosterna,Cheramoeca leucosterna,sp.
Ptilonorhynchus_cerviniventris,DOUBTFUL,Ptilonorhynchus,cerviniventris,True,False,Ptilonorhynchus cerviniventris,Ptilonorhynchus cerviniventris,Ptilonorhynchus cerviniventris,sp.
Ptilonorhynchus_guttatus,DOUBTFUL,Ptilonorhynchus,guttatus,True,False,Ptilonorhynchus guttatus,Ptilonorhynchus guttatus,Ptilonorhynchus guttatus,sp.
Ptilonorhynchus_maculatus,DOUBTFUL,Ptilonorhynchus,maculatus,True,False,Ptilonorhynchus maculatus,Ptilonorhynchus maculatus,Ptilonorhynchus maculatus,sp.
Ptilonorhynchus_nuchalis,DOUBTFUL,Ptilonorhynchus,nuchalis,True,False,Ptilonorhynchus nuchalis,Ptilonorhynchus nuchalis,Ptilonorhynchus nuchalis,sp.
Erythrura_gouldiae,DOUBTFUL,Erythrura,gouldiae,True,False,Erythrura gouldiae,Erythrura gouldiae,Erythrura gouldiae,sp.
Chloris_chloris,DOUBTFUL,Chloris,chloris,True,False,Chloris chloris,Chloris chloris,Chloris chloris,sp.
Chrysococcyx_lucidus,DOUBTFUL,Chrysococcyx,lucidus,True,False,Chrysococcyx lucidus,Chrysococcyx lucidus,Chrysococcyx lucidus,sp.
Cincloramphus_cruralis,DOUBTFUL,Cincloramphus,cruralis,True,False,Cincloramphus cruralis,Cincloramphus cruralis,Cincloramphus cruralis,sp.
Cincloramphus_mathewsi,DOUBTFUL,Cincloramphus,mathewsi,True,False,Cincloramphus mathewsi,Cincloramphus mathewsi,Cincloramphus mathewsi,sp.
Megalurus_timoriensis,DOUBTFUL,Megalurus,timoriensis,True,False,Megalurus timoriensis,Megalurus timoriensis,Megalurus timoriensis,sp.
Cinclosoma_castaneothorax,DOUBTFUL,Cinclosoma,castaneothorax,True,False,Cinclosoma castaneothorax,Cinclosoma castaneothorax,Cinclosoma castaneothorax,sp.
Cinclosoma_castanotum,DOUBTFUL,Cinclosoma,castanotum,True,False,Cinclosoma castanotum,Cinclosoma castanotum,Cinclosoma castanotum,sp.
Cinclosoma_cinnamomeum,DOUBTFUL,Cinclosoma,cinnamomeum,True,False,Cinclosoma cinnamomeum,Cinclosoma cinnamomeum,Cinclosoma cinnamomeum,sp.
Circus_approximans,DOUBTFUL,Circus,approximans,True,False,Circus approximans,Circus approximans,Circus approximans,sp.
Circus_assimilis,DOUBTFUL,Circus,assimilis,True,False,Circus assimilis,Circus assimilis,Circus assimilis,sp.
Cisticola_exilis,DOUBTFUL,Cisticola,exilis,True,False,Cisticola exilis,Cisticola exilis,Cisticola exilis,sp.
Cisticola_juncidis,DOUBTFUL,Cisticola,juncidis,True,False,Cisticola juncidis,Cisticola juncidis,Cisticola juncidis,sp.
Cladorhynchus_leucocephalus,DOUBTFUL,Cladorhynchus,leucocephalus,True,False,Cladorhynchus leucocephalus,Cladorhynchus leucocephalus,Cladorhynchus leucocephalus,sp.
Climacteris_affinis,DOUBTFUL,Climacteris,affinis,True,False,Climacteris affinis,Climacteris affinis,Climacteris affinis,sp.
Climacteris_erythrops,DOUBTFUL,Climacteris,erythrops,True,False,Climacteris erythrops,Climacteris erythrops,Climacteris erythrops,sp.
Climacteris_melanura,DOUBTFUL,Climacteris,melanura,True,False,Climacteris melanura,Climacteris melanura,Climacteris melanura,sp.
Climacteris_picumnus,DOUBTFUL,Climacteris,picumnus,True,False,Climacteris picumnus,Climacteris picumnus,Climacteris picumnus,sp.
Climacteris_rufa,DOUBTFUL,Climacteris,rufa,True,False,Climacteris rufa,Climacteris rufa,Climacteris rufa,sp.
Colluricincla_boweri,DOUBTFUL,Colluricincla,boweri,True,False,Colluricincla boweri,Colluricincla boweri,Colluricincla boweri,sp.
Colluricincla_harmonica,DOUBTFUL,Colluricincla,harmonica,True,False,Colluricincla harmonica,Colluricincla harmonica,Colluricincla harmonica,sp.
Colluricincla_megarhyncha,DOUBTFUL,Colluricincla,megarhyncha,True,False,Colluricincla megarhyncha,Colluricincla megarhyncha,Colluricincla megarhyncha,sp.
Colluricincla_woodwardi,DOUBTFUL,Colluricincla,woodwardi,True,False,Colluricincla woodwardi,Colluricincla woodwardi,Colluricincla woodwardi,sp.
Columba_leucomela,DOUBTFUL,Columba,leucomela,True,False,Columba leucomela,Columba leucomela,Columba leucomela,sp.
Columba_livia,DOUBTFUL,Columba,livia,True,False,Columba livia,Columba livia,Columba livia,sp.
Conopophila_albogularis,DOUBTFUL,Conopophila,albogularis,True,False,Conopophila albogularis,Conopophila albogularis,Conopophila albogularis,sp.
Conopophila_rufogularis,DOUBTFUL,Conopophila,rufogularis,True,False,Conopophila rufogularis,Conopophila rufogularis,Conopophila rufogularis,sp.
Conopophila_whitei,DOUBTFUL,Conopophila,whitei,True,False,Conopophila whitei,Conopophila whitei,Conopophila whitei,sp.
Coracina_lineata,DOUBTFUL,Coracina,lineata,True,False,Coracina lineata,Coracina lineata,Coracina lineata,sp.
Coracina_maxima,DOUBTFUL,Coracina,maxima,True,False,Coracina maxima,Coracina maxima,Coracina maxima,sp.
Coracina_novaehollandiae,DOUBTFUL,Coracina,novaehollandiae,True,False,Coracina novaehollandiae,Coracina novaehollandiae,Coracina novaehollandiae,sp.
Coracina_papuensis,DOUBTFUL,Coracina,papuensis,True,False,Coracina papuensis,Coracina papuensis,Coracina papuensis,sp.
Corcorax_melanorhamphos,DOUBTFUL,Corcorax,melanorhamphos,True,False,Corcorax melanorhamphos,Corcorax melanorhamphos,Corcorax melanorhamphos,sp.
Cormobates_leucophaea,DOUBTFUL,Cormobates,leucophaea,True,False,Cormobates leucophaea,Cormobates leucophaea,Cormobates leucophaea,sp.
Corvus_bennetti,DOUBTFUL,Corvus,bennetti,True,False,Corvus bennetti,Corvus bennetti,Corvus bennetti,sp.
Corvus_coronoides,DOUBTFUL,Corvus,coronoides,True,False,Corvus coronoides,Corvus coronoides,Corvus coronoides,sp.
Corvus_mellori,DOUBTFUL,Corvus,mellori,True,False,Corvus mellori,Corvus mellori,Corvus mellori,sp.
Corvus_splendens,DOUBTFUL,Corvus,splendens,True,False,Corvus splendens,Corvus splendens,Corvus splendens,sp.
Corvus_tasmanicus,DOUBTFUL,Corvus,tasmanicus,True,False,Corvus tasmanicus,Corvus tasmanicus,Corvus tasmanicus,sp.
Coturnix_pectoralis,DOUBTFUL,Coturnix,pectoralis,True,False,Coturnix pectoralis,Coturnix pectoralis,Coturnix pectoralis,sp.
Cracticus_mentalis,DOUBTFUL,Cracticus,mentalis,True,False,Cracticus mentalis,Cracticus mentalis,Cracticus mentalis,sp.
Cracticus_nigrogularis,DOUBTFUL,Cracticus,nigrogularis,True,False,Cracticus nigrogularis,Cracticus nigrogularis,Cracticus nigrogularis,sp.
Cracticus_torquatus,DOUBTFUL,Cracticus,torquatus,True,False,Cracticus torquatus,Cracticus torquatus,Cracticus torquatus,sp.
Cuculus_optatus,DOUBTFUL,Cuculus,optatus,True,False,Cuculus optatus,Cuculus optatus,Cuculus optatus,sp.
Cuculus_saturatus,DOUBTFUL,Cuculus,saturatus,True,False,Cuculus saturatus,Cuculus saturatus,Cuculus saturatus,sp.
Cyclopsitta_diophthalma,DOUBTFUL,Cyclopsitta,diophthalma,True,False,Cyclopsitta diophthalma,Cyclopsitta diophthalma,Cyclopsitta diophthalma,sp.
Cygnus_atratus,DOUBTFUL,Cygnus,atratus,True,False,Cygnus atratus,Cygnus atratus,Cygnus atratus,sp.
Cygnus_olor,DOUBTFUL,Cygnus,olor,True,False,Cygnus olor,Cygnus olor,Cygnus olor,sp.
Dacelo_leachii,DOUBTFUL,Dacelo,leachii,True,False,Dacelo leachii,Dacelo leachii,Dacelo leachii,sp.
Dacelo_novaeguineae,DOUBTFUL,Dacelo,novaeguineae,True,False,Dacelo novaeguineae,Dacelo novaeguineae,Dacelo novaeguineae,sp.
Daphoenositta_chrysoptera,DOUBTFUL,Daphoenositta,chrysoptera,True,False,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Daphoenositta chrysoptera,sp.
Dasyornis_brachypterus,DOUBTFUL,Dasyornis,brachypterus,True,False,Dasyornis brachypterus,Dasyornis brachypterus,Dasyornis brachypterus,sp.
Dasyornis_broadbenti,DOUBTFUL,Dasyornis,broadbenti,True,False,Dasyornis broadbenti,Dasyornis broadbenti,Dasyornis broadbenti,sp.
Dasyornis_longirostris,DOUBTFUL,Dasyornis,longirostris,True,False,Dasyornis longirostris,Dasyornis longirostris,Dasyornis longirostris,sp.
Dendrocygna_arcuata,DOUBTFUL,Dendrocygna,arcuata,True,False,Dendrocygna arcuata,Dendrocygna arcuata,Dendrocygna arcuata,sp.
Dendrocygna_eytoni,DOUBTFUL,Dendrocygna,eytoni,True,False,Dendrocygna eytoni,Dendrocygna eytoni,Dendrocygna eytoni,sp.
Dicaeum_hirundinaceum,DOUBTFUL,Dicaeum,hirundinaceum,True,False,Dicaeum hirundinaceum,Dicaeum hirundinaceum,Dicaeum hirundinaceum,sp.
Dicrurus_bracteatus,DOUBTFUL,Dicrurus,bracteatus,True,False,Dicrurus bracteatus,Dicrurus bracteatus,Dicrurus bracteatus,sp.
Dromaius_novaehollandiae,DOUBTFUL,Dromaius,novaehollandiae,True,False,Dromaius novaehollandiae,Dromaius novaehollandiae,Dromaius novaehollandiae,sp.
Drymodes_brunneopygia,DOUBTFUL,Drymodes,brunneopygia,True,False,Drymodes brunneopygia,Drymodes brunneopygia,Drymodes brunneopygia,sp.
Drymodes_superciliaris,DOUBTFUL,Drymodes,superciliaris,True,False,Drymodes superciliaris,Drymodes superciliaris,Drymodes superciliaris,sp.
Ducula_bicolor,DOUBTFUL,Ducula,bicolor,True,False,Ducula bicolor,Ducula bicolor,Ducula bicolor,sp.
Eclectus_roratus,DOUBTFUL,Eclectus,roratus,True,False,Eclectus roratus,Eclectus roratus,Eclectus roratus,sp.
Coracina_tenuirostris,DOUBTFUL,Coracina,tenuirostris,True,False,Coracina tenuirostris,Coracina tenuirostris,Coracina tenuirostris,sp.
Egretta_garzetta,DOUBTFUL,Egretta,garzetta,True,False,Egretta garzetta,Egretta garzetta,Egretta garzetta,sp.
Egretta_novaehollandiae,DOUBTFUL,Egretta,novaehollandiae,True,False,Egretta novaehollandiae,Egretta novaehollandiae,Egretta novaehollandiae,sp.
Egretta_picata,DOUBTFUL,Egretta,picata,True,False,Egretta picata,Egretta picata,Egretta picata,sp.
Elanus_axillaris,DOUBTFUL,Elanus,axillaris,True,False,Elanus axillaris,Elanus axillaris,Elanus axillaris,sp.
Elanus_caeruleus,DOUBTFUL,Elanus,caeruleus,True,False,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,sp.
Elanus_scriptus,DOUBTFUL,Elanus,scriptus,True,False,Elanus scriptus,Elanus scriptus,Elanus scriptus,sp.
Emblema_pictum,DOUBTFUL,Emblema,pictum,True,False,Emblema pictum,Emblema pictum,Emblema pictum,sp.
Entomyzon_cyanotis,DOUBTFUL,Entomyzon,cyanotis,True,False,Entomyzon cyanotis,Entomyzon cyanotis,Entomyzon cyanotis,sp.
Eolophus_roseicapillus,DOUBTFUL,Eolophus,roseicapillus,True,False,Eolophus roseicapillus,Eolophus roseicapillus,Eolophus roseicapillus,sp.
