TAXON,COMMON_NAME,SPECIES_2022,SPECIES_LUTO,MODELLED,SPECIES_TYPE,IUCN_GLOBAL_STATUS,AUS_GOV_THREAT_STATUS
Birds,Gang-gang Cockatoo,Callocephalon_fimbriatum,Callocephalon_fimbriatum,Yes,,,
Birds,Red-tailed Black-Cockatoo,Calyptorhynchus_banksii,Calyptorhynchus_banksii,Yes,Cockatoos and parrots,,
Birds,Glossy Black-Cockatoo,Calyptorhynchus_lathami,Calyptorhynchus_lathami,Yes,,,
Birds,Large-tailed Nightjar,Caprimulgus_macrurus,Caprimulgus_macrurus,Yes,Insectivore birds,,
Birds,European Goldfinch,Carduelis_carduelis,Carduelis_carduelis,Yes,,,
Birds,White-eared Monarch,Carterornis_leucotis,Carterornis_leucotis,Yes,,,
Birds,Southern Cassowary,Casuarius_casuarius,Casuarius_casuarius,Yes,,,
Birds,Pheasant Coucal,Centropus_phasianinus,Centropus_phasianinus,Yes,Insectivore birds,,
Birds,Cape Barren Goose,Cereopsis_novaehollandiae,Cereopsis_novaehollandiae,Yes,,,
Birds,Pied Honeyeater,Certhionyx_variegatus,Certhionyx_variegatus,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Azure Kingfisher,Ceyx_azureus,Ceyx_azureus,Yes,River kingfishers,,
Birds,Little Kingfisher,Ceyx_pusillus,Ceyx_pusilla,Yes,River kingfishers,,
Birds,Horsfield's Bronze-Cuckoo,Chalcites_basalis,Chalcites_basalis,Yes,Insectivore birds,,
Birds,Black-eared Cuckoo,Chalcites_osculans,Chrysococcyx_osculans,Yes,Insectivore birds,,
Birds,Grey-capped Emerald-Dove,Chalcophaps_indica,Chalcophaps_indica,Yes,Frugivores,,
Birds,Australian Wood Duck,Chenonetta_jubata,Chenonetta_jubata,Yes,Waterfowl,,
Birds,White-backed Swallow,Cheramoeca_leucosterna,Cheramoeca_leucosterna,Yes,Insectivore birds,,
Birds,Fawn-breasted Bowerbird,Chlamydera_cerviniventris,Ptilonorhynchus_cerviniventris,Yes,,,
Birds,Western Bowerbird,Chlamydera_guttata,Ptilonorhynchus_guttatus,Yes,,,
Birds,Spotted Bowerbird,Chlamydera_maculata,Ptilonorhynchus_maculatus,Yes,Frugivores,,
Birds,Great Bowerbird,Chlamydera_nuchalis,Ptilonorhynchus_nuchalis,Yes,Frugivores,,
Birds,Gouldian Finch,Chloebia_gouldiae,Erythrura_gouldiae,Yes,"Doves, pigeons, finches and quails",,
Birds,European Greenfinch,Chloris_chloris,Chloris_chloris,Yes,,,
Birds,Shining Bronze-Cuckoo,Chrysococcyx_lucidus,Chrysococcyx_lucidus,Yes,Insectivore birds,,
Birds,Brown Songlark,Cincloramphus_cruralis,Cincloramphus_cruralis,Yes,Grassland and swamp birds,,
Birds,Rufous Songlark,Cincloramphus_mathewsi,Cincloramphus_mathewsi,Yes,Grassland and swamp birds,,
Birds,Tawny Grassbird,Cincloramphus_timoriensis,Megalurus_timoriensis,Yes,Grassland and swamp birds,,
Birds,Chestnut-breasted Quail-thrush,Cinclosoma_castaneothorax,Cinclosoma_castaneothorax,Yes,,,
Birds,Chestnut Quail-thrush,Cinclosoma_castanotum,Cinclosoma_castanotum,Yes,,,
Birds,Cinnamon Quail-thrush,Cinclosoma_cinnamomeum,Cinclosoma_cinnamomeum,Yes,,,
Birds,Swamp Harrier,Circus_approximans,Circus_approximans,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Spotted Harrier,Circus_assimilis,Circus_assimilis,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Golden-headed Cisticola,Cisticola_exilis,Cisticola_exilis,Yes,Grassland and swamp birds,,
Birds,Zitting Cisticola,Cisticola_juncidis,Cisticola_juncidis,Yes,Grassland and swamp birds,,
Birds,Banded Stilt,Cladorhynchus_leucocephalus,Cladorhynchus_leucocephalus,Yes,,,
Birds,White-browed Treecreeper,Climacteris_affinis,Climacteris_affinis,Yes,,,
Birds,Red-browed Treecreeper,Climacteris_erythrops,Climacteris_erythrops,Yes,,,
Birds,Black-tailed Treecreeper,Climacteris_melanurus,Climacteris_melanura,Yes,Insectivore birds,,
Birds,Brown Treecreeper,Climacteris_picumnus,Climacteris_picumnus,Yes,Insectivore birds,,
Birds,Rufous Treecreeper,Climacteris_rufus,Climacteris_rufa,Yes,,,
Birds,Bower's Shrike-thrush,Colluricincla_boweri,Colluricincla_boweri,Yes,,,
Birds,Grey Shrike-thrush,Colluricincla_harmonica,Colluricincla_harmonica,Yes,Insectivore birds,,
Birds,Little Shrike-thrush,Colluricincla_megarhyncha,Colluricincla_megarhyncha,Yes,Insectivore birds,,
Birds,Sandstone Shrike-thrush,Colluricincla_woodwardi,Colluricincla_woodwardi,Yes,Insectivore birds,,
Birds,White-headed Pigeon,Columba_leucomela,Columba_leucomela,Yes,,,
Birds,Rock Dove,Columba_livia,Columba_livia,Yes,,,
Birds,Rufous-banded Honeyeater,Conopophila_albogularis,Conopophila_albogularis,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Rufous-throated Honeyeater,Conopophila_rufogularis,Conopophila_rufogularis,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Grey Honeyeater,Conopophila_whitei,Conopophila_whitei,Yes,,,
Birds,Barred Cuckoo-shrike,Coracina_lineata,Coracina_lineata,Yes,,,
Birds,Ground Cuckoo-shrike,Coracina_maxima,Coracina_maxima,Yes,Insectivore birds,,
Birds,Black-faced Cuckoo-shrike,Coracina_novaehollandiae,Coracina_novaehollandiae,Yes,Insectivore birds,,
Birds,White-bellied Cuckoo-shrike,Coracina_papuensis,Coracina_papuensis,Yes,Insectivore birds,,
Birds,White-winged Chough,Corcorax_melanorhamphos,Corcorax_melanorhamphos,Yes,,,
Birds,White-throated Treecreeper,Cormobates_leucophaea,Cormobates_leucophaea,Yes,,,
Birds,Little Crow,Corvus_bennetti,Corvus_bennetti,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Australian Raven,Corvus_coronoides,Corvus_coronoides,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Little Raven,Corvus_mellori,Corvus_mellori,Yes,,,
Birds,House Crow,Corvus_splendens,Corvus_splendens,Yes,,,
Birds,Forest Raven,Corvus_tasmanicus,Corvus_tasmanicus,Yes,,,
Birds,Stubble Quail,Coturnix_pectoralis,Coturnix_pectoralis,Yes,"Doves, pigeons, finches and quails",,
Birds,Black-backed Butcherbird,Cracticus_mentalis,Cracticus_mentalis,Yes,,,
Birds,Pied Butcherbird,Cracticus_nigrogularis,Cracticus_nigrogularis,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Grey Butcherbird,Cracticus_torquatus,Cracticus_torquatus,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Oriental Cuckoo,Cuculus_optatus,Cuculus_optatus,Yes,Insectivore birds,,
Birds,Himalayan Cuckoo,Cuculus_saturatus,Cuculus_saturatus,Yes,,,
Birds,Double-eyed Fig-Parrot,Cyclopsitta_diophthalma,Cyclopsitta_diophthalma,Yes,,,
Birds,Black Swan,Cygnus_atratus,Cygnus_atratus,Yes,Waterfowl,,
Birds,Mute Swan,Cygnus_olor,Cygnus_olor,Yes,,,
Birds,Blue-winged Kookaburra,Dacelo_leachii,Dacelo_leachii,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Laughing Kookaburra,Dacelo_novaeguineae,Dacelo_novaeguineae,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Varied Sittella,Daphoenositta_chrysoptera,Daphoenositta_chrysoptera,Yes,Insectivore birds,,
Birds,Eastern Bristlebird,Dasyornis_brachypterus,Dasyornis_brachypterus,Yes,,EN,
Birds,Rufous Bristlebird,Dasyornis_broadbenti,Dasyornis_broadbenti,Yes,,,
Birds,Western Bristlebird,Dasyornis_longirostris,Dasyornis_longirostris,Yes,,EN,
Birds,Wandering Whistling-Duck,Dendrocygna_arcuata,Dendrocygna_arcuata,Yes,Waterfowl,,
Birds,Plumed Whistling-Duck,Dendrocygna_eytoni,Dendrocygna_eytoni,Yes,Waterfowl,,
Birds,Mistletoebird,Dicaeum_hirundinaceum,Dicaeum_hirundinaceum,Yes,Frugivores,,
Birds,Spangled Drongo,Dicrurus_bracteatus,Dicrurus_bracteatus,Yes,Insectivore birds,,
Birds,Emu,Dromaius_novaehollandiae,Dromaius_novaehollandiae,Yes,Emu,,
Birds,Southern Scrub-robin,Drymodes_brunneopygia,Drymodes_brunneopygia,Yes,,,
Birds,Northern Scrub-robin,Drymodes_superciliaris,Drymodes_superciliaris,Yes,,,
Birds,Pied Imperial Pigeon,Ducula_bicolor,Ducula_bicolor,Yes,,,
Birds,Eclectus Parrot,Eclectus_roratus,Eclectus_roratus,Yes,,,
Birds,Common Cicadabird,Edolisoma_tenuirostre,Coracina_tenuirostris,Yes,Insectivore birds,,
Birds,Little Egret,Egretta_garzetta,Egretta_garzetta,Yes,Waterfowl,,
Birds,White-faced Heron,Egretta_novaehollandiae,Egretta_novaehollandiae,Yes,Waterfowl,,
Birds,Pied Heron,Egretta_picata,Egretta_picata,Yes,Waterfowl,,
Birds,Black-shouldered Kite,Elanus_axillaris,Elanus_axillaris,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Black-winged Kite,Elanus_caeruleus,Elanus_caeruleus,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Letter-winged Kite,Elanus_scriptus,Elanus_scriptus,Yes,,,
Birds,Painted Finch,Emblema_pictum,Emblema_pictum,Yes,"Doves, pigeons, finches and quails",,
Birds,Blue-faced Honeyeater,Entomyzon_cyanotis,Entomyzon_cyanotis,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Galah,Eolophus roseicapilla,Eolophus_roseicapillus,Yes,"Galah, cockatiel, budgerigar and crested pigeon",,
Birds,Western Yellow Robin,Eopsaltria_griseogularis,Eopsaltria_griseogularis,Yes,,,
Birds,Black-necked Stork,Ephippiorhynchus_asiaticus,Ephippiorhynchus_asiaticus,Yes,Waterfowl,,
Birds,White-fronted Chat,Epthianura_albifrons,Epthianura_albifrons,Yes,,,
Birds,Orange Chat,Epthianura_aurifrons,Epthianura_aurifrons,Yes,,,
Birds,Yellow Chat,Epthianura_crocea,Epthianura_crocea,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Crimson Chat,Epthianura_tricolor,Epthianura_tricolor,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Red Goshawk,Erythrotriorchis_radiatus,Erythrotriorchis_radiatus,Yes,"Raptors, owls, corvids and tree kingfishers",VU,
Birds,Blue-faced Parrot-Finch,Erythrura_trichroa,Erythrura_trichroa,Yes,,,
Birds,Beach Stone-curlew,Esacus_magnirostris,Esacus_magnirostris,Yes,,,
Birds,Eastern Koel,Eudynamys_orientalis,Eudynamys_orientalis,Yes,Insectivore birds,,
Birds,Chestnut Rail,Eulabeornis_castaneoventris,Eulabeornis_castaneoventris,Yes,Waterfowl,,
Birds,Spotted Nightjar,Eurostopodus_argus,Eurostopodus_argus,Yes,Insectivore birds,,
Birds,White-throated Nightjar,Eurostopodus_mystacalis,Eurostopodus_mystacalis,Yes,Insectivore birds,,
Birds,Oriental Dollarbird,Eurystomus_orientalis,Eurystomus_orientalis,Yes,Insectivore birds,,
Birds,Brown Falcon,Falco_berigora,Falco_berigora,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Nankeen Kestrel,Falco_cenchroides,Falco_cenchroides,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Grey Falcon,Falco_hypoleucos,Falco_hypoleucos,Yes,"Raptors, owls, corvids and tree kingfishers",VU,
Birds,Australian Hobby,Falco_longipennis,Falco_longipennis,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Black Falcon,Falco_subniger,Falco_subniger,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Eastern Shrike-tit,Falcunculus_frontatus,Falcunculus_frontatus,Yes,Insectivore birds,,
Birds,Eurasian Coot,Fulica_atra,Fulica_atra,Yes,Waterfowl,,
Birds,Latham's Snipe,Gallinago_hardwickii,Gallinago_hardwickii,Yes,Waterfowl,,
Birds,Dusky Moorhen,Gallinula_tenebrosa,Gallinula_tenebrosa,Yes,Waterfowl,,
Birds,Red Junglefowl,Gallus_gallus,Gallus_gallus,Yes,,,
Birds,Varied Honeyeater,Gavicalis_versicolor,Lichenostomus_versicolor,Yes,,,
Birds,Red-cheeked Parrot,Geoffroyus_geoffroyi,Geoffroyus_geoffroyi,Yes,,,
Birds,Diamond Dove,Geopelia_cuneata,Geopelia_cuneata,Yes,"Doves, pigeons, finches and quails",,
Birds,Bar-shouldered Dove,Geopelia_humeralis,Geopelia_humeralis,Yes,"Doves, pigeons, finches and quails",,
Birds,Spinifex Pigeon,Geophaps_plumifera,Geophaps_plumifera,Yes,"Doves, pigeons, finches and quails",,
Birds,Squatter Pigeon,Geophaps_scripta,Geophaps_scripta,Yes,"Doves, pigeons, finches and quails",,
Birds,Partridge Pigeon,Geophaps_smithii,Geophaps_smithii,Yes,"Doves, pigeons, finches and quails",,
Birds,Green-backed Gerygone,Gerygone_chloronota,Gerygone_chloronota,Yes,Insectivore birds,,
Birds,Western Gerygone,Gerygone_fusca,Gerygone_fusca,Yes,Insectivore birds,,
Birds,Mangrove Gerygone,Gerygone_levigaster,Gerygone_levigaster,Yes,Insectivore birds,,
Birds,Large-billed Gerygone,Gerygone_magnirostris,Gerygone_magnirostris,Yes,Insectivore birds,,
Birds,White-throated Gerygone,Gerygone_olivacea,Gerygone_olivacea,Yes,Insectivore birds,,
Birds,Dusky Gerygone,Gerygone_tenebrosa,Gerygone_tenebrosa,Yes,Insectivore birds,,
Birds,Oriental Pratincole,Glareola_maldivarum,Glareola_maldivarum,Yes,Waterfowl,,
Birds,Tawny-crowned Honeyeater,Gliciphila_melanops,Gliciphila_melanops,Yes,,,
Birds,Musk Lorikeet,Glossopsitta_concinna,Glossopsitta_concinna,Yes,,,
Birds,Purple-crowned Lorikeet,Glossopsitta_porphyrocephala,Glossopsitta_porphyrocephala,Yes,,,
Birds,Little Lorikeet,Glossopsitta_pusilla,Glossopsitta_pusilla,Yes,,,
Birds,Magpie-lark,Grallina_cyanoleuca,Grallina_cyanoleuca,Yes,Insectivore birds,,
Birds,Painted Honeyeater,Grantiella_picta,Grantiella_picta,Yes,,VU,
Birds,Brahminy Kite,Haliastur_indus,Haliastur_indus,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Whistling Kite,Haliastur_sphenurus,Haliastur_sphenurus,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Black-breasted Buzzard,Hamirostra_melanosternon,Hamirostra_melanosternon,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Pictorella Mannikin,Heteromunia_pectoralis,Heteromunia_pectoralis,Yes,"Doves, pigeons, finches and quails",,
Birds,Grey-headed Robin,Heteromyias_cinereifrons,Heteromyias_cinereifrons,Yes,,,
Birds,Pallid Cuckoo,Heteroscenes_pallidus,Cuculus_pallidus,Yes,Insectivore birds,,
Birds,Little Eagle,Hieraaetus_morphnoides,Hieraaetus_morphnoides,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Pied Stilt,Himantopus_leucocephalus,Himantopus_himantopus,Yes,Waterfowl,,
Birds,White-throated Needletail,Hirundapus_caudacutus,Hirundapus_caudacutus,Yes,,VU,
Birds,Welcome Swallow,Hirundo_neoxena,Hirundo_neoxena,Yes,Insectivore birds,,
Birds,Buff-banded Rail,Hypotaenidia_philippensis,Gallirallus_philippensis,Yes,Waterfowl,,
Birds,Australian Little Bittern,Ixobrychus_dubius,Ixobrychus_dubius,Yes,,,
Birds,Black Bittern,Ixobrychus_flavicollis,Ixobrychus_flavicollis,Yes,Waterfowl,,
Birds,Little Bittern,Ixobrychus_minutus,Ixobrychus_minutus,Yes,,,
Birds,Yellow-legged Flycatcher,Kempiella_griseoceps,Microeca_griseoceps,Yes,,,
Birds,White-winged Triller,Lalage_tricolor,Lalage_tricolor,Yes,Insectivore birds,,
Birds,Malleefowl,Leipoa_ocellata,Leipoa_ocellata,Yes,,VU,
Birds,Wonga Pigeon,Leucosarcia_melanoleuca,Leucosarcia_melanoleuca,Yes,,,
Birds,Lewin's Rail,Lewinia_pectoralis,Lewinia_pectoralis,Yes,,,
Birds,Purple-gaped Honeyeater,Lichenostomus_cratitius,Lichenostomus_cratitius,Yes,,,
Birds,Yellow-tufted Honeyeater,Lichenostomus_melanops,Lichenostomus_melanops,Yes,,,
Birds,Brown Honeyeater,Lichmera_indistincta,Lichmera_indistincta,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Chestnut-breasted Mannikin,Lonchura_castaneothorax,Lonchura_castaneothorax,Yes,"Doves, pigeons, finches and quails",,
Birds,Yellow-rumped Mannikin,Lonchura_flaviprymna,Lonchura_flaviprymna,Yes,,,
Birds,Scaly-breasted Munia,Lonchura_punctulata,Lonchura_punctulata,Yes,,,
Birds,Square-tailed Kite,Lophoictinia_isura,Lophoictinia_isura,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Topknot Pigeon,Lopholaimus_antarcticus,Lopholaimus_antarcticus,Yes,,,
Birds,Magnificent Riflebird,Lophorina_magnifica,Ptiloris_magnificus,Yes,,,
Birds,Victoria's Riflebird,Lophorina_victoriae,Ptiloris_victoriae,Yes,,,
Birds,Yellow-breasted Boatbill,Machaerirhynchus_flaviventer,Machaerirhynchus_flaviventer,Yes,,,
Birds,Brown Cuckoo-Dove,Macropygia_phasianella,Macropygia_amboinensis,Yes,,,
Birds,Pink-eared Duck,Malacorhynchus_membranaceus,Malacorhynchus_membranaceus,Yes,Waterfowl,,
Birds,Lovely Fairy-wren,Malurus_amabilis,Malurus_amabilis,Yes,,,
Birds,Purple-crowned Fairy-wren,Malurus_coronatus,Malurus_coronatus,Yes,Insectivore birds,,
Birds,Superb Fairy-wren,Malurus_cyaneus,Malurus_cyaneus,Yes,,,
Birds,Variegated Fairy-wren,Malurus_lamberti,Malurus_lamberti,Yes,Insectivore birds,,
Birds,White-winged Fairy-wren,Malurus_leucopterus,Malurus_leucopterus,Yes,Insectivore birds,,
Birds,Red-backed Fairy-wren,Malurus_melanocephalus,Malurus_melanocephalus,Yes,Insectivore birds,,
Birds,Blue-breasted Fairy-wren,Malurus_pulcherrimus,Malurus_pulcherrimus,Yes,,,
Birds,Splendid Fairy-wren,Malurus_splendens,Malurus_splendens,Yes,,,
Birds,Noisy Miner,Manorina_melanocephala,Manorina_melanocephala,Yes,Insectivore birds,,
Birds,Black-eared Miner,Manorina_melanotis,Manorina_melanotis,Yes,,EN,
Birds,Wompoo Fruit-Dove,Megaloprepia_magnifica,Ptilinopus_magnificus,Yes,,,
Birds,Orange-footed Scrubfowl,Megapodius_reinwardt,Megapodius_reinwardt,Yes,Megapodes,,
Birds,Hooded Robin,Melanodryas_cucullata,Melanodryas_cucullata,Yes,Insectivore birds,,
Birds,Dusky Robin,Melanodryas_vittata,Melanodryas_vittata,Yes,,,
Birds,Wild Turkey,Meleagris_gallopavo,Meleagris_gallopavo,Yes,,,
Birds,Lewin's Honeyeater,Meliphaga_lewinii,Meliphaga_lewinii,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Black-headed Honeyeater,Melithreptus_affinis,Melithreptus_affinis,Yes,,,
Birds,White-throated Honeyeater,Melithreptus_albogularis,Melithreptus_albogularis,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Brown-headed Honeyeater,Melithreptus_brevirostris,Melithreptus_brevirostris,Yes,,,
Birds,Black-chinned Honeyeater,Melithreptus_gularis,Melithreptus_gularis,Yes,"Honeyeaters, friarbirds and chats",,
Birds,White-naped Honeyeater,Melithreptus_lunatus,Melithreptus_lunatus,Yes,,,
Birds,Black Butcherbird,Melloria_quoyi,Cracticus_quoyi,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Budgerigar,Melopsittacus_undulatus,Melopsittacus_undulatus,Yes,"Galah, cockatiel, budgerigar and crested pigeon",,
Birds,Albert's Lyrebird,Menura_alberti,Menura_alberti,Yes,,,
Birds,Superb Lyrebird,Menura_novaehollandiae,Menura_novaehollandiae,Yes,,,
Birds,Rainbow Bee-eater,Merops_ornatus,Merops_ornatus,Yes,Insectivore birds,,
Birds,Little Pied Cormorant,Microcarbo_melanoleucos,Microcarbo_melanoleucos,Yes,Waterfowl,,
Birds,Jacky Winter,Microeca_fascinans,Microeca_fascinans,Yes,Insectivore birds,,
Birds,Lemon-bellied Flycatcher,Microeca_flavigaster,Microeca_flavigaster,Yes,Insectivore birds,,
Birds,White-lined Honeyeater,Microptilotis_albilineatus,Meliphaga_albilineata,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Kimberley Honeyeater,Microptilotis_fordianus,Meliphaga_fordiana,Yes,,,
Birds,Graceful Honeyeater,Microptilotis_gracilis,Meliphaga_gracilis,Yes,,,
Birds,Horsfield's Bushlark,Mirafra_javanica,Mirafra_javanica,Yes,Grassland and swamp birds,,
Birds,Black-winged Monarch,Monarcha_frater,Monarcha_frater,Yes,,,
Birds,Black-faced Monarch,Monarcha_melanopsis,Monarcha_melanopsis,Yes,,,
Birds,Grey Wagtail,Motacilla_cinerea,Motacilla_cinerea,Yes,,,
Birds,Eastern Yellow Wagtail,Motacilla_tschutschensis,Motacilla_tschutschensis,Yes,,,
Birds,Shining Flycatcher,Myiagra_alecto,Myiagra_alecto,Yes,Insectivore birds,,
Birds,Restless Flycatcher,Myiagra_inquieta,Myiagra_inquieta,Yes,Insectivore birds,,
Birds,Leaden Flycatcher,Myiagra_rubecula,Myiagra_rubecula,Yes,Insectivore birds,,
Birds,Broad-billed Flycatcher,Myiagra_ruficollis,Myiagra_ruficollis,Yes,Insectivore birds,,
Birds,Red-headed Honeyeater,Myzomela_erythrocephala,Myzomela_erythrocephala,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Dusky Honeyeater,Myzomela_obscura,Myzomela_obscura,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Scarlet Honeyeater,Myzomela_sanguinolenta,Myzomela_sanguinolenta,Yes,"Honeyeaters, friarbirds and chats",,
Birds,Plum-headed Finch,Neochmia_modesta,Neochmia_modesta,Yes,"Doves, pigeons, finches and quails",,
Birds,Black-bellied Crimson Finch,Neochmia_phaeton,Neochmia_phaeton,Yes,"Doves, pigeons, finches and quails",,
Birds,Red-browed Finch,Neochmia_temporalis,Neochmia_temporalis,Yes,,,
Birds,Orange-bellied Parrot,Neophema_chrysogaster,Neophema_chrysogaster,Yes,,CR,
Birds,Blue-winged Parrot,Neophema_chrysostoma,Neophema_chrysostoma,Yes,,,
Birds,Scarlet-chested Parrot,Neophema_splendida,Neophema_splendida,Yes,,,
Birds,White-eared Honeyeater,Nesoptilotis_leucotis,Lichenostomus_leucotis,Yes,,,
Birds,Cotton Pygmy-goose,Nettapus_coromandelianus,Nettapus_coromandelianus,Yes,Waterfowl,,
Birds,Green Pygmy-goose,Nettapus_pulchellus,Nettapus_pulchellus,Yes,Waterfowl,,
Birds,Tasman Morepork,Ninox_novaeseelandiae,Ninox_novaeseelandiae,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Rufous Owl,Ninox_rufa,Ninox_rufa,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Powerful Owl,Ninox_strenua,Ninox_strenua,Yes,,,
Birds,Bluebonnet,Northiella_haematogaster,Northiella_haematogaster,Yes,,,
Birds,Nankeen Night-Heron,Nycticorax_caledonicus,Nycticorax_caledonicus,Yes,Waterfowl,,
Birds,Crested Pigeon,Ocyphaps_lophotes,Ocyphaps_lophotes,Yes,"Galah, cockatiel, budgerigar and crested pigeon",,
Birds,Crested Bellbird,Oreoica_gutturalis,Oreoica_gutturalis,Yes,Insectivore birds,,
Birds,Fernwren,Oreoscopus_gutturalis,Oreoscopus_gutturalis,Yes,,,
Birds,Rockwarbler,Origma_solitaria,Origma_solitaria,Yes,,,
Birds,Green Oriole,Oriolus_flavocinctus,Oriolus_flavocinctus,Yes,Insectivore birds,,
Birds,Olive-backed Oriole,Oriolus_sagittatus,Oriolus_sagittatus,Yes,Insectivore birds,,
Birds,Chowchilla,Orthonyx_spaldingii,Orthonyx_spaldingii,Yes,,,
Birds,Australian Logrunner,Orthonyx_temminckii,Orthonyx_temminckii,Yes,,,
Birds,Blue-billed Duck,Oxyura_australis,Oxyura_australis,Yes,,,
Birds,Grey-headed Whistler,Pachycephala_griseiceps,Pachycephala_griseiceps,Yes,,,
Birds,Gilbert's Whistler,Pachycephala_inornata,Pachycephala_inornata,Yes,,,
Birds,White-breasted Whistler,Pachycephala_lanioides,Pachycephala_lanioides,Yes,Insectivore birds,,
Birds,Mangrove Golden Whistler,Pachycephala_melanura,Pachycephala_melanura,Yes,Insectivore birds,,
Birds,Golden Whistler,Pachycephala_pectoralis,Pachycephala_pectoralis,Yes,,,
Birds,Rufous Whistler,Pachycephala_rufiventris,Pachycephala_rufiventris,Yes,Insectivore birds,,
Birds,Red-lored Whistler,Pachycephala_rufogularis,Pachycephala_rufogularis,Yes,,VU,
Birds,Brown Whistler,Pachycephala_simplex,Pachycephala_simplex,Yes,Insectivore birds,,
Birds,Eastern Osprey,Pandion_cristatus,Pandion_cristatus,Yes,,,
Birds,Osprey,Pandion_haliaetus,Pandion_haliaetus,Yes,"Raptors, owls, corvids and tree kingfishers",,
Birds,Spotted Pardalote,Pardalotus_punctatus,Pardalotus_punctatus,Yes,,,
Birds,Striated Pardalote,Pardalotus_striatus,Pardalotus_striatus,Yes,Insectivore birds,,
Birds,House Sparrow,Passer_domesticus,Passer_domesticus,Yes,,,
Birds,Eurasian Tree Sparrow,Passer_montanus,Passer_montanus,Yes,,,
Birds,Indian Peafowl,Pavo_cristatus,Pavo_cristatus,Yes,,,
Birds,Plains-wanderer,Pedionomus_torquatus,Pedionomus_torquatus,Yes,,CR,
Birds,Australian Pelican,Pelecanus_conspicillatus,Pelecanus_conspicillatus,Yes,Waterfowl,,
Birds,Inland Dotterel,Peltohyas_australis,Charadrius_australis,Yes,,,
Birds,Mangrove Robin,Peneoenanthe_pulverulenta,Peneoenanthe_pulverulenta,Yes,Insectivore birds,,
